Date,Client,Product,Quantity,Price
24/07/2020,00001 CLIENTE CONTADO,"['LAS TIAS Tequeños Mini Queso 25 UNID ', 'LAS TIAS Tequeños de Queso 16 unid ']","[1, 1]","[2056400.0, 2056400.0]"
24/07/2020,0000011 ASHLEY,['MUNCHIES FIT GALLETAS/ALFAJORES '],[1],[1142150.0]
24/07/2020,00001 CLIENTE CONTADO,"['KUMATA VEGANAS Salchicha/Chorizo/Hamb ', 'TALOKOHC Happy Bites 100g ']","[2, 1]","[1370050.0, 911600.0]"
24/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[1],[795000.0]
24/07/2020,00001 CLIENTE CONTADO,"['LA PASTOREÑA Deslactosada 1 L ', 'ECO PAN BATATA  Varios ', 'TALENTI caramel cookie crunh ', 'KABALANCE saludable VARIAS ']","[2, 1, 1, 2]","[405450.0, 795000.0, 2284300.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,['NUTIVA coconut sugar UNREFINED 454g '],[1],[2740100.0]
24/07/2020,00002 ALEXIS,"['KALAN CHOCOLATE ', 'KABALANCE Dulce de Leche POTE ', 'LA REAL WRAPS Multigrain 15oz 425.24g ', 'DANAIK Varios ', 'KALAN COCONUT ']","[1, 1, 1, 1, 1]","[1142150.0, 2968000.0, 1142150.0, 1597950.0, 1142150.0]"
24/07/2020,00001 CLIENTE CONTADO,['EXPLORE CUISINE Edamame mung bean '],[1],[2284300.0]
24/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'LIBELULAS Sandwich  con o sin huevo ', 'LIBELULAS Duos Con o Sin Huevo ', 'KALAN CHOCOLATE ', 'KALAN CRANBERRY ', 'KABALANCE Dulce de Leche POTE ', 'KABALNCE SIN GLUTEN VARIAS ', 'KABALANCE saludable VARIAS ']","[2, 2, 2, 1, 1, 2, 1, 2]","[795000.0, 1142150.0, 683700.0, 1142150.0, 1142150.0, 2968000.0, 1828500.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'MEGA FISH camarones pelados X KILO ']","[2, 0.5]","[795000.0, 4014750.0]"
24/07/2020,00001 CLIENTE CONTADO,"['LIBELULAS Sandwich  con o sin huevo ', 'LIBELULAS Base Pizza ']","[3, 2]","[1142150.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRY SALTED CARAMEL ', 'KABALNCE SIN GLUTEN VARIAS ', 'KABALANCE saludable VARIAS ', 'MALDITA Bellota  Jamon serrano ']","[1, 2, 1, 2]","[2968000.0, 1828500.0, 1597950.0, 2970650.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BELGIOIOSO Provolone 907g ', 'GATTO GRILL Empanadas Varias 100 ']","[1, 1]","[2284300.0, 2056400.0]"
24/07/2020,00001 CLIENTE CONTADO,"['LAS TIAS Tequeños Queso Guayaba 16 unid ', 'PEPSI 12 oz importada ']","[1, 1]","[2056400.0, 227900.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TRADER JOES Nutricional Yeast 113G ', 'TORO NEGRO Merey 50g ']","[1, 3]","[1597950.0, 265000.0]"
24/07/2020,00001 CLIENTE CONTADO,"['PREGO Creamy lemon parmesan ', 'MORANDI Varios Salsa 500 / Pesto 300 ']","[1, 1]","[1370050.0, 1825850.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KELLOGGS Rice Krispies treats 40pack ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'PELAOS VARIOS 250g ']","[1, 1, 1, 1]","[7311350.0, 1370050.0, 911600.0, 2740100.0]"
24/07/2020,00001 CLIENTE CONTADO,"['JAMONES EL MAÑO Jamon Serrano 100g ', 'ECO PAN BATATA  Varios ']","[2, 2]","[1597950.0, 795000.0]"
24/07/2020,00001 CLIENTE CONTADO,['GATTO GRILL Empanadas Varias 100 '],[2],[2056400.0]
24/07/2020,00001 CLIENTE CONTADO,"['GATTO GRILL Empanadas Varias 100 ', 'KABALANCE saludable VARIAS ']","[1, 1]","[2056400.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,['KABALANCE saludable VARIAS '],[3],[1597950.0]
24/07/2020,00001 CLIENTE CONTADO,"['GOOD HUMOR Giant vainilla ', 'PARENTS Choice peach 28g ', 'PARENTS Choice banana 28g ', 'COCA COLA LATA 355ml ', 'GATORADE Tropical 500ml ', 'GATORADE Ferce Mora 500ml ', 'KABALNCE SIN GLUTEN VARIAS ']","[2, 1, 1, 1, 2, 1, 1]","[686350.0, 1142150.0, 1142150.0, 166904.76, 185691.9, 161667.07, 1828500.0]"
24/07/2020,00001 CLIENTE CONTADO,"['SARASA Aceitunas verdes con Hueso 380g ', 'VGAN FRUIT Frutos del Bosque 500ml ', 'LA GUANOTA Bocconcini 450g ', 'PUIG FAMILY club 300g ']","[2, 1, 1, 1]","[1370050.0, 1597950.0, 1370050.0, 282989.2]"
24/07/2020,00001 CLIENTE CONTADO,"['LAS TIAS Tequeños Queso 40 unid ', 'HIELO Poiso ']","[2, 1]","[4112800.0, 455800.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TOSTITOS Original 140g ', 'CRAIZE BOLSA Platain 4oz 113g ', 'CRAIZE BOLSA Sweet Corn 4oz 113g ', 'LUCKY CHARMS Unicorn 10.5oz 297g ', 'KALAN CHOCOLATE ', 'KRAFT Singles American 24  Slices ', 'KIKKOMAN Soy Sauce 5 oz 148 ml ', 'PREMIUM guacamole ORIGINAL 397G ', 'KABALANCE saludable VARIAS ', 'KABALNCE SIN GLUTEN VARIAS ', 'HIELO Poiso ', 'ST MORITZ Flaquito Avell. UNIDAD ']","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]","[127113.8, 1370050.0, 1370050.0, 1597950.0, 1142150.0, 1597950.0, 1597950.0, 2053750.0, 1597950.0, 1828500.0, 455800.0, 114215.0]"
24/07/2020,00001 CLIENTE CONTADO,"['MAPLE GROVE FARMS Maple flavor 355ml ', 'BIRCH BENDERS pancake y waffle KETO 283g ', 'PALITOS Gourmet ']","[1, 1, 1]","[1372700.0, 3654350.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['FONDUE PAN Bread Cheese ', 'IL GRLLO EXPRESS Grisinis ', 'ECO PAN BATATA  Varios ', 'GOUDA CHEESE Dutch Tradition ', 'TRADER J. Chicken Gyoza 454g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'KRAFT Singles American 24  Slices ', 'GATTO GRILL Empanadas Varias 100 ']","[1, 1, 2, 1, 1, 1, 1, 1]","[2740100.0, 1370050.0, 795000.0, 6169200.0, 1825850.0, 1370050.0, 1597950.0, 2056400.0]"
24/07/2020,00001 CLIENTE CONTADO,"['Natu Chips Platanitos 150g ', 'Natu Chips Platanitos 150g ', 'GOOD HUMOR Giant vainilla ']","[1, 1, 1]","[280409.37, 280409.37, 686350.0]"
24/07/2020,00001 CLIENTE CONTADO,['CARBON EL ZULIA 4.5 Kilos '],[1],[1370050.0]
24/07/2020,00001 CLIENTE CONTADO,['KABALANCE saludable VARIAS '],[1],[1597950.0]
24/07/2020,00001 CLIENTE CONTADO,['KABALANCE saludable VARIAS '],[1],[1597950.0]
24/07/2020,00001 CLIENTE CONTADO,['LIPTON Te Verde de 1.5 L '],[1],[518060.84]
24/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Tortas Varias ', 'MUNCHIES FIT Cookie Brownie ', 'DANAIK Varios ', 'ST MORITZ Choco Leche Sin Azucar 100g ']","[2, 1, 1, 1]","[1825850.0, 1370050.0, 1597950.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KALAN GOLDEN MILK ', 'KABALANCE Dulce de Leche POTE ']","[1, 1]","[1142150.0, 2968000.0]"
24/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[2],[795000.0]
24/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 2 litros ', 'CHINOTTO 2 L ', 'BIMBO Pan Artesano 500g ', 'M M Peanut 49.3g ', 'M M Peanut 49.3g ', 'MUNCHIES FIT Tortas Varias ', 'WONDERFUL Pistacho Roasted Salted 1.5oz ', 'ST MORITZ Flaquito Avell. UNIDAD ']","[1, 1, 1, 1, 1, 1, 1, 1]","[396499.68, 380476.19, 570200.0, 455800.0, 455800.0, 1825850.0, 455800.0, 114215.0]"
24/07/2020,00001 CLIENTE CONTADO,['HIELO Poiso '],[1],[455800.0]
24/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'ECO PAN BATATA  Varios ', 'EL ENCANTO Tequeño Oreo con queso ']","[1, 2, 1]","[1370050.0, 795000.0, 2053750.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KELLOGGS rICE 24OZ ', 'POPCORNERS white cheddar 28g ', 'LAYS Barbecue 1oz 28.3g ', 'ECO PAN BATATA  Varios ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'NARU Pistachos tostados son sal 400g ', 'NARU Pistachos tostados son sal 400g ', 'BIMBO Pan Blanco 500g ', 'KRAFT Singles American 24  Slices ', 'HENRI MOR Reserva Familia 500ml ', 'LA PASTOREÑA Descremada 1L ', 'PATTY COCINA Especies Varios 2.9oz ', 'COCA COLA 2 L ', 'MACKNIGHT scottish smoked salmon 227g ', 'MEGA FISH churrasco de curvina X KILO ', 'NATURINAS mermelada de durazno ', 'PHILADELPHIA Original BARRA 8oz ', 'POPCHIPS cheddar and sour cream 23g ']","[2, 3, 5, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1.01, 1, 1, 3]","[2056400.0, 458450.0, 227900.0, 795000.0, 911600.0, 2512200.0, 2512200.0, 413500.0, 1597950.0, 3426450.0, 386900.0, 2740100.0, 418571.43, 3882250.0, 4796500.0, 1142150.0, 1597950.0, 458450.0]"
24/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'ST. JAMES Smork Salmon Garlic pepper 4oz ', 'ST. JAMES Salmon Champagne Orange 4oz ', 'NORDIC RESERVE gravadlax 4oz ', 'ST JAMES scotch reser whisky honey 4oz ', 'AVELLANITAS Crispy thin cookie Original ', 'AVELLANITAS crispy thin cookie NOUGAT ', 'MUNCHIES FIT Tortas Varias ']","[2, 1, 1, 1, 1, 1, 3, 1]","[1597950.0, 2968000.0, 3195900.0, 2284300.0, 2968000.0, 1142150.0, 1142150.0, 1825850.0]"
24/07/2020,00001 CLIENTE CONTADO,"['FUMAGE Pimientas Mixtas 1.41oz ', 'TRADER JOES Chile Lime 2.9 oz ', 'BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'BEN Y JERRYS Pint Slice Choco Chip 3 oz ', 'FINCA menta 25g ', 'KIKKOMAN Soy Sauce 5 oz 148 ml ', 'VEGA SOTUELAMOS Q. Oveja Trufado ', 'KALAN CRANBERRY ', 'NUCO Organic Coconut Wraps 5 unid 2.47oz ', 'MUNCHIES FIT Cookie Brownie ', 'ARAUAK GERMINADOS ', 'LIBELULAS Pan Perro ', 'ANANKE Queso de Cabra FRESCO X KILO ', 'MUNCHIES FIT Tortas Varias ']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0.515, 1]","[1142150.0, 1142150.0, 686350.0, 686350.0, 109857.14, 1597950.0, 2514850.0, 1142150.0, 1597950.0, 1370050.0, 1142150.0, 1142150.0, 6625000.0, 1825850.0]"
24/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT Tortas Varias ', 'CRAVE FIT Pie de Snickers Mediana ']","[1, 1]","[1825850.0, 3426450.0]"
24/07/2020,00001 CLIENTE CONTADO,"['GULLON Cuor di cereal 265g ', 'FERRERO ROCHER Pack 3 1.3oz ', 'LA REAL WRAPS Multigrain 15oz 425.24g ', 'LA REAL WRAPS Whole Wheat 15oz 425.24g ', 'PETITE CUISINC Mozzarella Sticks 5LB 2.2 ', 'CRAIZE BOLSA Roasted Corn 4oz 113g ', 'CRAIZE BOLSA Sweet Corn 4oz 113g ', 'VIAGGIO expresso LUNGO 55G ', 'VIAGGIO expresso EXPRESSO 55G ', 'VIAGGIO expresso LUNGO 55G ', 'VIAGGIO expresso DESCAFEINADO 55G ', 'LIPTON Te Limon 1.5L ', 'COCA COLA 1 L ', 'COCA COLA LATA 355ml ']","[1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1]","[458450.0, 1142150.0, 1142150.0, 1370050.0, 10279350.0, 1370050.0, 1370050.0, 1370050.0, 1370050.0, 1370050.0, 1370050.0, 518060.84, 217380.96, 166904.76]"
24/07/2020,00001 CLIENTE CONTADO,"['Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'LIPTON Te Verde 500ml ', 'CRYSTAL LIGHT Blueberry Rasberry 1,62oz ', 'ST MORITZ Choco Leche Sin Azucar 100g ']","[1, 1, 1, 1, 1, 1, 1, 1, 2]","[127846.47, 127846.47, 127846.47, 127846.47, 127846.47, 127846.47, 165178.81, 1370050.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['VGAN FRUIT Frutos del Bosque 500ml ', 'GOOD HUMOR Giant vainilla ', 'GOOD HUMOR Giant vainilla ', 'ECO PAN BATATA  Varios ', 'EL ENCANTO Hamb RES RELLENA ', 'COCACOLA Zero Sugar 12oz 355ml ', 'OREO Sanwich 6 Cookies 2.4oz 68g ', 'NARU Merey tostado con sal 450G ']","[1, 1, 1, 1, 1, 1, 1, 1]","[1597950.0, 686350.0, 686350.0, 795000.0, 2284300.0, 230550.0, 456860.0, 2080250.0]"
24/07/2020,00001 CLIENTE CONTADO,"['POPCHIPS tangy barbeque 23g ', 'RENATA Mezcla Torta ABACAXI 400g ', 'GOOD HUMOR Giant vainilla ', 'GOOD HUMOR Giant vainilla ', 'POPCHIPS tangy barbeque 23g ', 'MINALBA agua 600 ml ', 'MIJAO turron de merey ']","[1, 1, 1, 1, 1, 1, 1]","[458450.0, 245142.86, 686350.0, 686350.0, 458450.0, 78591.08, 455800.0]"
24/07/2020,00001 CLIENTE CONTADO,"['TALENTI Salted caramel truffle 11,4oz ']",[1],[2284300.0]
24/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT GALLETAS/ALFAJORES ', 'KABALNCE SIN GLUTEN VARIAS ', 'LIPTON Te Con Limon 500ml ', 'MINALBA agua 600 ml ']","[6, 6, 1, 1]","[1142150.0, 1828500.0, 165178.81, 78591.08]"
24/07/2020,00001 CLIENTE CONTADO,"['ATUN ROJO X KILO ', 'MEGA FISH camarones pelados X KILO ', 'Natu Chips Platanos 300g ']","[0.51, 0.5, 1]","[7080800.0, 4014750.0, 523438.93]"
24/07/2020,00001 CLIENTE CONTADO,"['PHILADELPHIA Original BARRA 8oz ', 'BELGIOIOSO Provolone 907g ', 'BLUE DIAMOND nut thins cinnamon 120.5g ', 'MILKA caramel 20g ']","[1, 1, 1, 2]","[1597950.0, 2284300.0, 1597950.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['NATU CHIPS Ondulados 245g ', 'JACKS Tortillas Picante 350g ']","[1, 1]","[510352.73, 308451.24]"
24/07/2020,00001 CLIENTE CONTADO,"['DANAIK Varios ', 'MEGA FISH camarones pelados X KILO ', 'ATUN ROJO X KILO ', 'KIRKLAND roasted peanuts 1.6 oz ', 'NATURINAS QUINOA ']","[1, 0.5, 0.31, 1, 1]","[1597950.0, 4014750.0, 7080800.0, 344500.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,['WATERLOO Sparkling Water Lime 355ml '],[1],[227900.0]
24/07/2020,00001 CLIENTE CONTADO,"['KALAN CRANBERRY ', 'KALAN NUT ', 'KALAN CHOCOLATE ', 'KABALANCE saludable VARIAS ', 'KABALANCE Dulce de Leche POTE ', 'PHILADELPHIA Original BARRA 8oz ']","[1, 1, 1, 1, 2, 1]","[1142150.0, 1142150.0, 1142150.0, 1597950.0, 2968000.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KIRKLAND roasted peanuts 1.6 oz ', 'AURICCHIO Provolone Mini ', 'BELGIOIOSO Provolone 907g ', 'ATUN ROJO X KILO ']","[1, 5, 1, 0.165]","[344500.0, 230550.0, 2284300.0, 7080800.0]"
24/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 2 litros ', 'NATURINAS queso crema de merey 120g ', 'BELGIOIOSO Provolone 907g ', 'AURICCHIO Provolone Mini ', 'MUNCHIES FIT Tortas Varias ', 'SALAR Salmon chile X KILO ']","[2, 2, 1, 1, 2, 0.48]","[396499.68, 569750.0, 2284300.0, 230550.0, 1825850.0, 6625000.0]"
24/07/2020,00001 CLIENTE CONTADO,"['NATURINAS mantequilla almendra 490g ', 'BASED RAW Mantequilla Ghee ']","[1, 1]","[3429100.0, 2968000.0]"
24/07/2020,00001 CLIENTE CONTADO,"['FINCA DOS AGUAS Pepinillos tiernos 600g ', 'LA PASTOREÑA Descremada 1L ', 'LA PASTOREÑA Descremada 1L ', 'KIND  caramel almond y sea salt 40g ', 'KIND  caramel almond y sea salt 40g ', 'NATURINAS curcuma ', 'NATURINAS Avellanas Tostadas 100g ', 'TORO NEGRO Granola de Merey 50g ', 'MIJAO MAZAPAN ']","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[568103.45, 386900.0, 386900.0, 686350.0, 686350.0, 455800.0, 911600.0, 227900.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['SALAR Salmon chile X KILO ', 'ATUN ROJO X KILO ']","[0.23, 0.165]","[6625000.0, 7080800.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Choco Fudge Brownie 473ml ', 'BEN Y JERRYS Boom Choco Core 473ml ']","[1, 1]","[2968000.0, 2284300.0]"
24/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Choco Chips Cookie D 473ml ', 'KABALANCE saludable VARIAS ']","[1, 2]","[2968000.0, 1597950.0]"
24/07/2020,00001 CLIENTE CONTADO,"['LA TOURANGELLE Sesame Oil 16.9oz 500ml ', 'CHOC ZERO Maple Syrup 12oz 340g ', 'GOOD HUMOR Giant vainilla ', 'LUNITAS Galletas con almendras ', 'WONDERFUL Pistacho Roasted Salted 1.5oz ']","[1, 1, 1, 1, 2]","[4796500.0, 2968000.0, 686350.0, 2053750.0, 455800.0]"
24/07/2020,00001 CLIENTE CONTADO,"['SAMANES FROMAGE fondue de queso ', 'KABALANCE saludable VARIAS ', 'NATURINAS Goma Xanthan 150g ']","[1, 2, 1]","[3895500.0, 1597950.0, 683700.0]"
24/07/2020,00001 CLIENTE CONTADO,"['KABALANCE saludable VARIAS ', 'CRAVE FIT Pie de Snickers Mediana ']","[3, 1]","[1597950.0, 3426450.0]"
24/07/2020,00007 LE MARCHE 149,"['WONDERFUL Pistacho Roasted Salted 1.5oz ', 'KIRKLAND dry roasted ALMONDS 1.6oz ', 'NUTELLA 30g ', 'KINDER JOY Treat + Toy ', 'MILKA caramel 20g ', 'CACAO 3 Brownie REESES / NUECES ', 'KIRKLAND Microwave Popcorn 93.5g ']","[2, 2, 2, 2, 2, 2, 2]","[455800.0, 344500.0, 662500.0, 686350.0, 683700.0, 776450.0, 219950.0]"
24/07/2020,00002 ALEXIS,"['Frescolita Lata 355ml ', 'MINALBA agua 600 ml ']","[2, 1]","[166904.76, 78591.08]"
24/07/2020,00001 CLIENTE CONTADO,"['LA PASTOREÑA Descremada 1L ', 'KALAN COCONUT ', 'KALAN AMARANTH ', 'KALAN NUT ', 'MAPLE GROVE FARMS Maple flavor 355ml ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[2, 1, 1, 1, 2, 1]","[386900.0, 1142150.0, 1142150.0, 1142150.0, 1372700.0, 914250.0]"
24/07/2020,00001 CLIENTE CONTADO,"['COCACOLA Zero Sugar 12oz 355ml ', 'TORO NEGRO Merey 50g ']","[1, 1]","[230550.0, 265000.0]"
24/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[2],[379208.4]
24/07/2020,00001 CLIENTE CONTADO,"['HIGHKEY Brownie Baking Mix Original 255g ', 'HEINZ picnic pack 4 piezas ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'RUFFLEA queso 300g ']","[1, 1, 4, 2]","[4568600.0, 5024400.0, 911600.0, 623453.54]"
24/07/2020,00002 ALEXIS,['KALAN NUT '],[1],[1142150.0]
25/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'PHILADELPHIA Original BARRA 8oz ', 'SILK ALMOND vainilla 946ml ']","[2, 1, 1]","[795000.0, 1597950.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['GATORADE Mandarina 500ml ', 'GATORADE Tropical 500ml ']","[1, 1]","[185691.9, 185691.9]"
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'KABALANCE saludable VARIAS ', 'LIPTON Te Verde 500ml ', 'BOTTEGA whole chicken ', 'AWARD WINNING SF Ketchup 13oz 367g ', 'MEMBERS MARK black peppercorn ', 'CHOC ZERO milk chocolate 3.5oz ']","[2, 5, 1, 1.695, 2, 1, 1]","[2968000.0, 1597950.0, 165178.81, 3429100.0, 3654350.0, 2741160.0, 2056400.0]"
25/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Big Slice ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1, 4, 15]","[1828500.0, 1142150.0, 914250.0]"
25/07/2020,00002 ALEXIS,"['POLAR Harina Maiz Blanco P.A.N. 1k ', 'LA PASTOREÑA Deslactosada 1 L ', 'POST Honey Bunches ALMONDS 1.36 kg ', 'PIKA Dips Varios ', 'PUIG Soda 240g ']","[4, 4, 1, 1, 1]","[213181.45, 405450.0, 4112005.0, 1370050.0, 221674.87]"
25/07/2020,00007 LE MARCHE 149,['WATERLOO Sparkling Water Watermelo 355ml '],[1],[227900.0]
25/07/2020,00007 LE MARCHE 149,['MINALBA agua 600 ml '],[1],[78591.08]
25/07/2020,00001 CLIENTE CONTADO,"['GULLON sugar free MARIA BISCUITS ', 'GOYA MARIA COOKIES sugar free 200g ', 'YOY FOODS Estevia 180g ', 'YOY FOODS Xilitol 200g ', 'PYURE hazelnut spread WITH COCOA 369G ', 'PUBLIX Sugar free syrup 8 oz 709 ml ', 'CHOC ZERO Chocoltate Syrup 12oz 340g ']","[2, 2, 1, 1, 1, 1, 1]","[1825850.0, 1825850.0, 1142150.0, 1142150.0, 3884900.0, 1597950.0, 2968000.0]"
25/07/2020,00001 CLIENTE CONTADO,"['JACKS Tortillas Picante 350g ', 'KRAFT Singles American 24  Slices ', 'COCA COLA 2 L ', 'DLIMON Limonada Concentrada 500ml ', 'FAMOUS AMOS Choco Chip Cookies 2oz ', 'TYSON Crispy Chicken Strips 48oz 3L 1.36 ', 'SALAR Salmon chile X KILO ']","[1, 1, 1, 1, 2, 1, 0.47]","[308451.24, 1370050.0, 418571.43, 911600.0, 344500.0, 7308700.0, 6625000.0]"
25/07/2020,00001 CLIENTE CONTADO,['PALITOS Gourmet '],[3],[683700.0]
25/07/2020,00001 CLIENTE CONTADO,"['CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'Natu Chips Platanos 300g ', 'MUNCHIES FIT Cookie Brownie ', 'PIKA Dips Varios ', 'PIKA Pita Crunch ']","[3, 1, 1, 1, 1]","[914250.0, 523438.93, 1370050.0, 1370050.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,"['PLUMROSE X KILO Lomo de Cerdo Retail ', 'KALAN CHOCOLATE ', 'DANAIK Varios ']","[0.52, 1, 1]","[2056400.0, 1142150.0, 1597950.0]"
25/07/2020,00001 CLIENTE CONTADO,['HEALTHY CULINARIA pan blanco cuadrado '],[1],[4112800.0]
25/07/2020,00001 CLIENTE CONTADO,"['NESTLE Nesquik 8oz 236 ml ', 'EL ENCANTO HAmburguesa de Res ', 'ECO PAN BATATA  Varios ', 'GATTO GRILL Empanadas Varias 100 ', 'BABY BACK PORK RISB X KILO ']","[1, 1, 1, 1, 1.35]","[685290.0, 2284300.0, 795000.0, 2056400.0, 4110150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KALAN CHOCOLATE ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'MUNCHIES FIT Tortas Varias ', 'MILKA oreo 20g ']","[1, 1, 1, 1]","[1142150.0, 914250.0, 1825850.0, 683700.0]"
25/07/2020,00001 CLIENTE CONTADO,"['NATURES CHARM coconut milk 400ml ', 'YOY FOODS Eritritol 500g ']","[1, 1]","[1142150.0, 1600600.0]"
25/07/2020,00001 CLIENTE CONTADO,"['Coca Cola 2L Sin Calorías ', '7UP 2 Litros ', 'KRAFT Singles American 24  Slices ', 'ECO PAN BATATA  Varios ']","[1, 1, 1, 4]","[362142.86, 436089.66, 1370050.0, 795000.0]"
25/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[3],[795000.0]
25/07/2020,00001 CLIENTE CONTADO,"['KABALANCE Dulce de Leche POTE ', 'KALAN CAPUCCINO ', 'KALAN COCONUT ', 'KALAN GOLDEN MILK ']","[2, 1, 1, 1]","[2968000.0, 1142150.0, 1142150.0, 1142150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['NESTLE Coffee mate the original 311.8g ', 'MINALBA agua 600 ml ', 'GATORADE ZERO gracier cherry 355ml ', 'GATORADE ZERO gracier cherry 355ml ', '5 Peppermint Cobalt 15 sticks ']","[1, 1, 1, 1, 1]","[1142150.0, 78591.08, 455800.0, 455800.0, 456860.0]"
25/07/2020,00001 CLIENTE CONTADO,"['KIRKLAND Organic Soy VAnilla 1qt 946ml ', 'SIVARIS Arroz Jazmin 500g ', 'LA REAL WRAPS Whole Wheat 15oz 425.24g ', 'LA REAL WRAPS Original 15oz 425.24g ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'QUAKER avena en hojuelas 400g ', 'FINCA perejil 30g ', 'DANAIK Varios ', 'BABY BACK PORK RISB X KILO ']","[2, 1, 1, 1, 1, 2, 1, 2, 1.33]","[911600.0, 2968000.0, 1370050.0, 1372700.0, 1142150.0, 330195.54, 140000.0, 1597950.0, 4110150.0]"
25/07/2020,00001 CLIENTE CONTADO,"['LA REAL WRAPS Sun Dried Tom 15oz 425.24g ', 'VGAN FRUIT Frutos del Bosque 500ml ', 'IMITATION Creb Flakes 1.135 k ', 'KALAN CHOCOLATE ', 'KALAN CAPUCCINO ', 'KALAN NUT ', 'KALAN CRANBERRY ', 'ST MORITZ Choco Leche Sin Azucar 100g ', 'MEMBERS MARK mixed nuts sea salt 963g ', 'ROS KETO Seeds Bread ', 'MACKNIGHT scottish smoked salmon 227g ']","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]","[1370050.0, 1597950.0, 3195900.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 683700.0, 7995050.0, 5024400.0, 3882250.0]"
25/07/2020,00001 CLIENTE CONTADO,"['MORTON Sea Salt Fine 500g ', 'LA PASTOREÑA Descremada 1L ', 'NEVADA 5 L ', 'PEPSI 12 oz importada ', 'COCACOLA Zero Sugar 12oz 355ml ']","[1, 2, 2, 6, 2]","[1370050.0, 386900.0, 342857.14, 227900.0, 230550.0]"
